time, s	APT pos, mm	APL pos, mm	APR pos, mm	APB pos, mm	TH1992B_1.VOLT1	TH1992B_1.CURR1	TH1992B_1.RES1	TH1992B_1.VOLT2	TH1992B_1.CURR2	TH1992B_1.RES2	TH2690A_1.VOLT	TH2690A_1.CURR
14.911	0.000	1.000	1.000	-0.200	-2.400e+01	-1.130e-06	2.124e+07	-2.400e+01	-2.665e-07	9.006e+07	2.190e+01	-4.568e-08
15.383	0.000	1.000	1.000	-0.190	-2.400e+01	-1.130e-06	2.124e+07	-2.400e+01	-2.666e-07	9.004e+07	2.190e+01	-4.665e-08
15.853	0.000	1.000	1.000	-0.180	-2.400e+01	-1.130e-06	2.124e+07	-2.400e+01	-2.666e-07	9.003e+07	2.190e+01	-4.786e-08
16.304	0.000	1.000	1.000	-0.170	-2.400e+01	-1.130e-06	2.124e+07	-2.400e+01	-2.667e-07	8.999e+07	2.190e+01	-4.927e-08
16.773	0.000	1.000	1.000	-0.160	-2.400e+01	-1.130e-06	2.124e+07	-2.400e+01	-2.667e-07	8.998e+07	2.190e+01	-5.130e-08
17.233	0.000	1.000	1.000	-0.150	-2.400e+01	-1.130e-06	2.125e+07	-2.400e+01	-2.668e-07	8.997e+07	2.190e+01	-5.368e-08
17.703	0.000	1.000	1.000	-0.140	-2.400e+01	-1.130e-06	2.125e+07	-2.400e+01	-2.668e-07	8.996e+07	2.190e+01	-5.659e-08
18.174	0.000	1.000	1.000	-0.130	-2.400e+01	-1.129e-06	2.125e+07	-2.400e+01	-2.669e-07	8.991e+07	2.190e+01	-6.055e-08
18.643	0.000	1.000	1.000	-0.120	-2.400e+01	-1.129e-06	2.125e+07	-2.400e+01	-2.670e-07	8.990e+07	2.190e+01	-6.550e-08
19.113	0.000	1.000	1.000	-0.110	-2.400e+01	-1.129e-06	2.125e+07	-2.400e+01	-2.671e-07	8.987e+07	2.190e+01	-7.249e-08
19.584	0.000	1.000	1.000	-0.100	-2.400e+01	-1.129e-06	2.125e+07	-2.400e+01	-2.671e-07	8.985e+07	2.190e+01	-7.379e-08
20.055	0.000	1.000	1.000	-0.090	-2.400e+01	-1.129e-06	2.126e+07	-2.400e+01	-2.671e-07	8.984e+07	2.190e+01	-8.420e-08
20.523	0.000	1.000	1.000	-0.080	-2.400e+01	-1.129e-06	2.126e+07	-2.400e+01	-2.672e-07	8.983e+07	2.190e+01	-1.006e-07
21.013	0.000	1.000	1.000	-0.070	-2.400e+01	-1.129e-06	2.126e+07	-2.400e+01	-2.672e-07	8.981e+07	2.190e+01	-1.285e-07
21.485	0.000	1.000	1.000	-0.060	-2.400e+01	-1.129e-06	2.126e+07	-2.400e+01	-2.673e-07	8.978e+07	2.190e+01	-1.842e-07
21.972	0.000	1.000	1.000	-0.050	-2.400e+01	-1.129e-06	2.126e+07	-2.400e+01	-2.673e-07	8.977e+07	2.190e+01	-3.310e-07
22.443	0.000	1.000	1.000	-0.040	-2.400e+01	-1.129e-06	2.126e+07	-2.400e+01	-2.674e-07	8.976e+07	2.190e+01	-1.113e-06
22.913	0.000	1.000	1.000	-0.030	-2.400e+01	-1.128e-06	2.127e+07	-2.400e+01	-2.674e-07	8.977e+07	2.190e+01	-1.113e-06
23.377	0.000	1.000	1.000	-0.020	-2.400e+01	-1.128e-06	2.127e+07	-2.400e+01	-2.674e-07	8.975e+07	2.190e+01	-5.344e-04
23.853	0.000	1.000	1.000	-0.010	-2.400e+01	-1.128e-06	2.127e+07	-2.400e+01	-2.673e-07	8.978e+07	2.190e+01	-9.380e-04
24.323	0.000	1.000	1.000	0.000	-2.400e+01	-1.128e-06	2.127e+07	-2.400e+01	-2.673e-07	8.978e+07	2.190e+01	-1.345e-03
24.794	0.000	1.000	1.000	0.010	-2.400e+01	-1.128e-06	2.127e+07	-2.400e+01	-2.673e-07	8.978e+07	2.190e+01	-1.715e-03
25.264	0.000	1.000	1.000	0.020	-2.400e+01	-1.128e-06	2.127e+07	-2.400e+01	-2.673e-07	8.979e+07	2.190e+01	-1.960e-03
25.733	0.000	1.000	1.000	0.030	-2.400e+01	-1.128e-06	2.128e+07	-2.400e+01	-2.672e-07	8.980e+07	2.190e+01	-2.119e-03
26.203	0.000	1.000	1.000	0.040	-2.400e+01	-1.128e-06	2.128e+07	-2.400e+01	-2.673e-07	8.980e+07	2.190e+01	-2.228e-03
26.674	0.000	1.000	1.000	0.050	-2.400e+01	-1.128e-06	2.128e+07	-2.400e+01	-2.672e-07	8.983e+07	2.190e+01	-2.314e-03
27.144	0.000	1.000	1.000	0.060	-2.400e+01	-1.128e-06	2.128e+07	-2.400e+01	-2.671e-07	8.985e+07	2.190e+01	-2.383e-03
27.613	0.000	1.000	1.000	0.070	-2.400e+01	-1.128e-06	2.129e+07	-2.400e+01	-2.672e-07	8.983e+07	2.190e+01	-2.439e-03
28.065	0.000	1.000	1.000	0.080	-2.400e+01	-1.128e-06	2.129e+07	-2.400e+01	-2.671e-07	8.984e+07	2.190e+01	-2.488e-03
28.527	0.000	1.000	1.000	0.090	-2.400e+01	-1.128e-06	2.129e+07	-2.400e+01	-2.671e-07	8.984e+07	2.190e+01	-2.531e-03
29.023	0.000	1.000	1.000	0.100	-2.400e+01	-1.127e-06	2.129e+07	-2.400e+01	-2.671e-07	8.985e+07	2.190e+01	-2.574e-03
29.494	0.000	1.000	1.000	0.110	-2.400e+01	-1.127e-06	2.129e+07	-2.400e+01	-2.670e-07	8.988e+07	2.190e+01	-2.599e-03
29.984	0.000	1.000	1.000	0.120	-2.400e+01	-1.127e-06	2.129e+07	-2.400e+01	-2.670e-07	8.987e+07	2.190e+01	-2.629e-03
30.434	0.000	1.000	1.000	0.130	-2.400e+01	-1.127e-06	2.129e+07	-2.400e+01	-2.670e-07	8.990e+07	2.190e+01	-2.655e-03
30.911	0.000	1.000	1.000	0.140	-2.400e+01	-1.127e-06	2.130e+07	-2.400e+01	-2.669e-07	8.991e+07	2.190e+01	-2.681e-03
31.384	0.000	1.000	1.000	0.150	-2.400e+01	-1.127e-06	2.130e+07	-2.400e+01	-2.669e-07	8.991e+07	2.190e+01	-2.703e-03
31.864	0.000	1.000	1.000	0.160	-2.400e+01	-1.127e-06	2.130e+07	-2.400e+01	-2.669e-07	8.993e+07	2.190e+01	-2.723e-03
32.337	0.000	1.000	1.000	0.170	-2.400e+01	-1.127e-06	2.130e+07	-2.400e+01	-2.668e-07	8.994e+07	2.190e+01	-2.742e-03
32.856	0.000	1.000	1.000	0.180	-2.400e+01	-1.127e-06	2.130e+07	-2.400e+01	-2.668e-07	8.995e+07	2.190e+01	-2.761e-03
33.324	0.000	1.000	1.000	0.190	-2.400e+01	-1.126e-06	2.131e+07	-2.400e+01	-2.668e-07	8.996e+07	2.190e+01	-2.775e-03
33.794	0.000	1.000	1.000	0.200	-2.400e+01	-1.126e-06	2.131e+07	-2.400e+01	-2.668e-07	8.997e+07	2.190e+01	-2.791e-03
34.263	0.000	1.000	1.000	0.210	-2.400e+01	-1.126e-06	2.131e+07	-2.400e+01	-2.667e-07	9.000e+07	2.190e+01	-2.806e-03
34.733	0.000	1.000	1.000	0.220	-2.400e+01	-1.126e-06	2.131e+07	-2.400e+01	-2.666e-07	9.002e+07	2.190e+01	-2.821e-03
35.204	0.000	1.000	1.000	0.230	-2.400e+01	-1.126e-06	2.131e+07	-2.400e+01	-2.666e-07	9.001e+07	2.190e+01	-2.834e-03
35.674	0.000	1.000	1.000	0.240	-2.400e+01	-1.126e-06	2.131e+07	-2.400e+01	-2.665e-07	9.004e+07	2.190e+01	-2.847e-03
36.143	0.000	1.000	1.000	0.250	-2.400e+01	-1.126e-06	2.132e+07	-2.400e+01	-2.665e-07	9.005e+07	2.190e+01	-2.859e-03
36.594	0.000	1.000	1.000	0.260	-2.400e+01	-1.126e-06	2.131e+07	-2.400e+01	-2.665e-07	9.006e+07	2.190e+01	-2.873e-03
37.065	0.000	1.000	1.000	0.270	-2.400e+01	-1.126e-06	2.132e+07	-2.400e+01	-2.664e-07	9.007e+07	2.190e+01	-2.880e-03
37.534	0.000	1.000	1.000	0.280	-2.400e+01	-1.126e-06	2.132e+07	-2.400e+01	-2.664e-07	9.010e+07	2.190e+01	-2.893e-03
38.023	0.000	1.000	1.000	0.290	-2.400e+01	-1.126e-06	2.132e+07	-2.400e+01	-2.663e-07	9.012e+07	2.190e+01	-2.907e-03
38.494	0.000	1.000	1.000	0.300	-2.400e+01	-1.126e-06	2.132e+07	-2.400e+01	-2.662e-07	9.015e+07	2.190e+01	-2.911e-03
38.985	0.000	1.000	1.000	0.310	-2.400e+01	-1.125e-06	2.133e+07	-2.400e+01	-2.662e-07	9.016e+07	2.190e+01	-2.925e-03
39.453	0.000	1.000	1.000	0.320	-2.400e+01	-1.125e-06	2.133e+07	-2.400e+01	-2.662e-07	9.017e+07	2.190e+01	-2.929e-03
39.924	0.000	1.000	1.000	0.330	-2.400e+01	-1.125e-06	2.133e+07	-2.400e+01	-2.661e-07	9.020e+07	2.190e+01	-2.942e-03
40.394	0.000	1.000	1.000	0.340	-2.400e+01	-1.125e-06	2.133e+07	-2.400e+01	-2.660e-07	9.022e+07	2.190e+01	-2.946e-03
40.845	0.000	1.000	1.000	0.350	-2.400e+01	-1.125e-06	2.133e+07	-2.400e+01	-2.659e-07	9.024e+07	2.190e+01	-2.958e-03
41.313	0.000	1.000	1.000	0.360	-2.400e+01	-1.125e-06	2.133e+07	-2.400e+01	-2.659e-07	9.026e+07	2.190e+01	-2.962e-03
41.784	0.000	1.000	1.000	0.370	-2.400e+01	-1.125e-06	2.133e+07	-2.400e+01	-2.659e-07	9.027e+07	2.190e+01	-2.964e-03
42.254	0.000	1.000	1.000	0.380	-2.400e+01	-1.125e-06	2.134e+07	-2.400e+01	-2.658e-07	9.030e+07	2.190e+01	-2.976e-03
42.724	0.000	1.000	1.000	0.390	-2.400e+01	-1.125e-06	2.134e+07	-2.400e+01	-2.657e-07	9.032e+07	2.190e+01	-2.979e-03
43.194	0.000	1.000	1.000	0.400	-2.400e+01	-1.125e-06	2.134e+07	-2.400e+01	-2.656e-07	9.036e+07	2.190e+01	-2.990e-03
43.664	0.000	1.000	1.000	0.410	-2.400e+01	-1.125e-06	2.134e+07	-2.400e+01	-2.656e-07	9.035e+07	2.190e+01	-2.993e-03
44.134	0.000	1.000	1.000	0.420	-2.400e+01	-1.124e-06	2.134e+07	-2.400e+01	-2.655e-07	9.038e+07	2.190e+01	-3.003e-03
44.603	0.000	1.000	1.000	0.430	-2.400e+01	-1.124e-06	2.134e+07	-2.400e+01	-2.654e-07	9.043e+07	2.190e+01	-3.007e-03
45.075	0.000	1.000	1.000	0.440	-2.400e+01	-1.124e-06	2.135e+07	-2.400e+01	-2.654e-07	9.043e+07	2.190e+01	-3.010e-03
45.525	0.000	1.000	1.000	0.450	-2.400e+01	-1.124e-06	2.135e+07	-2.400e+01	-2.653e-07	9.045e+07	2.190e+01	-3.022e-03
46.014	0.000	1.000	1.000	0.460	-2.400e+01	-1.124e-06	2.135e+07	-2.400e+01	-2.652e-07	9.048e+07	2.190e+01	-3.025e-03
46.484	0.000	1.000	1.000	0.470	-2.400e+01	-1.124e-06	2.135e+07	-2.400e+01	-2.652e-07	9.050e+07	2.190e+01	-3.028e-03
46.953	0.000	1.000	1.000	0.480	-2.400e+01	-1.124e-06	2.135e+07	-2.400e+01	-2.651e-07	9.052e+07	2.190e+01	-3.039e-03
47.417	0.000	1.000	1.000	0.490	-2.400e+01	-1.124e-06	2.135e+07	-2.400e+01	-2.650e-07	9.055e+07	2.190e+01	-3.042e-03
47.906	0.000	1.000	1.000	0.500	-2.400e+01	-1.124e-06	2.135e+07	-2.400e+01	-2.650e-07	9.057e+07	2.190e+01	-3.045e-03
