time, s	APT pos, mm	APL pos, mm	APR pos, mm	APB pos, mm	TH1992B_1.VOLT1	TH1992B_1.CURR1	TH1992B_1.RES1	TH1992B_1.VOLT2	TH1992B_1.CURR2	TH1992B_1.RES2
230.877	24.000	10.400	24.000	24.000	-2.400e+01	-3.099e-08	7.744e+08	-2.400e+01	-2.336e-09	1.027e+10
231.845	24.000	10.500	24.000	24.000	-2.400e+01	-2.663e-08	9.012e+08	-2.400e+01	-2.352e-09	1.021e+10
232.747	24.000	10.600	24.000	24.000	-2.400e+01	-2.275e-08	1.055e+09	-2.400e+01	-2.347e-09	1.023e+10
233.805	24.000	10.700	24.000	24.000	-2.400e+01	-1.921e-08	1.249e+09	-2.400e+01	-2.307e-09	1.040e+10
234.686	24.000	10.800	24.000	24.000	-2.400e+01	-1.624e-08	1.478e+09	-2.400e+01	-2.381e-09	1.008e+10
235.616	24.000	10.900	24.000	24.000	-2.400e+01	-1.344e-08	1.786e+09	-2.400e+01	-2.357e-09	1.018e+10
236.577	24.000	11.000	24.000	24.000	-2.400e+01	-1.103e-08	2.176e+09	-2.400e+01	-2.386e-09	1.006e+10
237.519	24.000	11.100	24.000	24.000	-2.400e+01	-9.048e-09	2.653e+09	-2.400e+01	-2.373e-09	1.011e+10
238.437	24.000	11.200	24.000	24.000	-2.400e+01	-7.441e-09	3.225e+09	-2.400e+01	-2.348e-09	1.022e+10
239.356	24.000	11.300	24.000	24.000	-2.400e+01	-5.955e-09	4.030e+09	-2.400e+01	-2.336e-09	1.027e+10
240.276	24.000	11.400	24.000	24.000	-2.400e+01	-4.830e-09	4.969e+09	-2.400e+01	-2.320e-09	1.035e+10
241.159	24.000	11.500	24.000	24.000	-2.400e+01	-3.930e-09	6.108e+09	-2.400e+01	-2.328e-09	1.031e+10
242.046	24.000	11.600	24.000	24.000	-2.400e+01	-3.127e-09	7.674e+09	-2.400e+01	-2.351e-09	1.021e+10
242.957	24.000	11.700	24.000	24.000	-2.400e+01	-2.512e-09	9.553e+09	-2.400e+01	-2.370e-09	1.013e+10
243.887	24.000	11.800	24.000	24.000	-2.400e+01	-2.002e-09	1.199e+10	-2.400e+01	-2.358e-09	1.018e+10
244.760	24.000	11.900	24.000	24.000	-2.400e+01	-1.627e-09	1.475e+10	-2.400e+01	-2.356e-09	1.019e+10
245.666	24.000	12.000	24.000	24.000	-2.400e+01	-1.317e-09	1.822e+10	-2.400e+01	-2.340e-09	1.025e+10
246.607	24.000	12.100	24.000	24.000	-2.400e+01	-1.105e-09	2.172e+10	-2.400e+01	-2.319e-09	1.035e+10
247.536	24.000	12.200	24.000	24.000	-2.400e+01	-9.084e-10	2.642e+10	-2.400e+01	-2.329e-09	1.031e+10
248.447	24.000	12.300	24.000	24.000	-2.400e+01	-6.747e-10	3.557e+10	-2.400e+01	-2.338e-09	1.026e+10
249.336	24.000	12.400	24.000	24.000	-2.400e+01	-5.748e-10	4.176e+10	-2.400e+01	-2.346e-09	1.023e+10
250.267	24.000	12.500	24.000	24.000	-2.400e+01	-4.959e-10	4.840e+10	-2.400e+01	-2.352e-09	1.020e+10
251.157	24.000	12.600	24.000	24.000	-2.400e+01	-3.469e-10	6.918e+10	-2.400e+01	-2.342e-09	1.025e+10
252.047	24.000	12.700	24.000	24.000	-2.400e+01	-3.122e-10	7.688e+10	-2.400e+01	-2.376e-09	1.010e+10
253.017	24.000	12.800	24.000	24.000	-2.400e+01	-2.993e-10	8.019e+10	-2.400e+01	-2.333e-09	1.029e+10
253.967	24.000	12.900	24.000	24.000	-2.400e+01	-2.459e-10	9.760e+10	-2.400e+01	-2.322e-09	1.033e+10
255.007	24.000	13.000	24.000	24.000	-2.400e+01	-2.032e-10	1.181e+11	-2.400e+01	-2.371e-09	1.012e+10
255.891	24.000	13.100	24.000	24.000	-2.400e+01	-1.738e-10	1.381e+11	-2.400e+01	-2.376e-09	1.010e+10
256.876	24.000	13.200	24.000	24.000	-2.400e+01	-1.444e-10	1.662e+11	-2.400e+01	-2.377e-09	1.010e+10
257.841	24.000	13.300	24.000	24.000	-2.400e+01	-1.732e-10	1.385e+11	-2.400e+01	-2.347e-09	1.023e+10
258.760	24.000	13.400	24.000	24.000	-2.400e+01	-1.527e-10	1.572e+11	-2.400e+01	-2.341e-09	1.025e+10
259.666	24.000	13.500	24.000	24.000	-2.400e+01	-9.385e-11	2.557e+11	-2.400e+01	-2.365e-09	1.015e+10
260.547	24.000	13.600	24.000	24.000	-2.400e+01	-1.179e-10	2.036e+11	-2.400e+01	-2.375e-09	1.011e+10
261.456	24.000	13.700	24.000	24.000	-2.400e+01	-1.371e-10	1.751e+11	-2.400e+01	-2.337e-09	1.027e+10
262.350	24.000	13.800	24.000	24.000	-2.400e+01	-1.247e-10	1.925e+11	-2.400e+01	-2.337e-09	1.027e+10
263.207	24.000	13.900	24.000	24.000	-2.400e+01	-1.405e-10	1.709e+11	-2.400e+01	-2.345e-09	1.023e+10
264.127	24.000	14.000	24.000	24.000	-2.400e+01	-1.341e-10	1.790e+11	-2.400e+01	-2.359e-09	1.017e+10
265.007	24.000	14.100	24.000	24.000	-2.400e+01	-1.203e-10	1.995e+11	-2.400e+01	-2.338e-09	1.027e+10
265.891	24.000	14.200	24.000	24.000	-2.400e+01	-1.212e-10	1.980e+11	-2.400e+01	-2.344e-09	1.024e+10
266.767	24.000	14.300	24.000	24.000	-2.400e+01	-3.915e-11	6.131e+11	-2.400e+01	-2.336e-09	1.027e+10
267.720	24.000	14.400	24.000	24.000	-2.400e+01	-9.796e-11	2.450e+11	-2.400e+01	-2.366e-09	1.014e+10
268.630	24.000	14.500	24.000	24.000	-2.400e+01	-1.058e-10	2.268e+11	-2.400e+01	-2.368e-09	1.014e+10
269.571	24.000	14.600	24.000	24.000	-2.400e+01	-9.173e-11	2.616e+11	-2.400e+01	-2.367e-09	1.014e+10
270.457	24.000	14.700	24.000	24.000	-2.400e+01	-8.238e-11	2.913e+11	-2.400e+01	-2.356e-09	1.019e+10
271.351	24.000	14.800	24.000	24.000	-2.400e+01	-8.454e-11	2.839e+11	-2.400e+01	-2.363e-09	1.016e+10
272.227	24.000	14.900	24.000	24.000	-2.400e+01	-7.234e-11	3.318e+11	-2.400e+01	-2.346e-09	1.023e+10
273.118	24.000	15.000	24.000	24.000	-2.400e+01	-1.204e-10	1.993e+11	-2.400e+01	-2.362e-09	1.016e+10
274.017	24.000	15.100	24.000	24.000	-2.400e+01	-1.325e-10	1.812e+11	-2.400e+01	-2.326e-09	1.032e+10
274.929	24.000	15.200	24.000	24.000	-2.400e+01	-6.681e-11	3.592e+11	-2.400e+01	-2.384e-09	1.007e+10
275.856	24.000	15.300	24.000	24.000	-2.400e+01	-1.250e-10	1.920e+11	-2.400e+01	-2.337e-09	1.027e+10
276.765	24.000	15.400	24.000	24.000	-2.400e+01	-1.203e-10	1.996e+11	-2.400e+01	-2.304e-09	1.042e+10
277.671	24.000	15.500	24.000	24.000	-2.400e+01	-1.118e-10	2.146e+11	-2.400e+01	-2.369e-09	1.013e+10
278.578	24.000	15.600	24.000	24.000	-2.400e+01	-1.025e-10	2.341e+11	-2.400e+01	-2.343e-09	1.024e+10
279.460	24.000	15.700	24.000	24.000	-2.400e+01	-9.978e-11	2.405e+11	-2.400e+01	-2.352e-09	1.020e+10
280.398	24.000	15.800	24.000	24.000	-2.400e+01	-9.839e-11	2.439e+11	-2.400e+01	-2.394e-09	1.002e+10
281.287	24.000	15.900	24.000	24.000	-2.400e+01	-1.850e-10	1.297e+11	-2.400e+01	-2.360e-09	1.017e+10
282.189	24.000	16.000	24.000	24.000	-2.400e+01	-9.941e-11	2.414e+11	-2.400e+01	-2.333e-09	1.029e+10
283.058	24.000	16.100	24.000	24.000	-2.400e+01	-1.721e-10	1.394e+11	-2.400e+01	-2.355e-09	1.019e+10
283.938	24.000	16.200	24.000	24.000	-2.400e+01	-1.095e-10	2.193e+11	-2.400e+01	-2.318e-09	1.035e+10
284.879	24.000	16.300	24.000	24.000	-2.400e+01	-8.434e-11	2.846e+11	-2.400e+01	-2.376e-09	1.010e+10
285.730	24.000	16.400	24.000	24.000	-2.400e+01	-8.466e-11	2.835e+11	-2.400e+01	-2.362e-09	1.016e+10
286.507	24.000	16.500	24.000	24.000	-2.400e+01	-1.106e-10	2.170e+11	-2.400e+01	-2.359e-09	1.017e+10
287.241	24.000	16.600	24.000	24.000	-2.400e+01	-1.123e-10	2.136e+11	-2.400e+01	-2.344e-09	1.024e+10
287.987	24.000	16.700	24.000	24.000	-2.400e+01	-1.493e-10	1.607e+11	-2.400e+01	-2.327e-09	1.031e+10
288.727	24.000	16.800	24.000	24.000	-2.400e+01	-1.230e-10	1.951e+11	-2.400e+01	-2.368e-09	1.014e+10
289.467	24.000	16.900	24.000	24.000	-2.400e+01	-1.419e-10	1.692e+11	-2.400e+01	-2.382e-09	1.007e+10
290.207	24.000	17.000	24.000	24.000	-2.400e+01	-1.317e-10	1.822e+11	-2.400e+01	-2.331e-09	1.030e+10
290.941	24.000	17.100	24.000	24.000	-2.400e+01	-1.615e-10	1.486e+11	-2.400e+01	-2.337e-09	1.027e+10
291.687	24.000	17.200	24.000	24.000	-2.400e+01	-1.265e-10	1.897e+11	-2.400e+01	-2.352e-09	1.020e+10
292.438	24.000	17.300	24.000	24.000	-2.400e+01	-1.715e-10	1.399e+11	-2.400e+01	-2.303e-09	1.042e+10
293.187	24.000	17.400	24.000	24.000	-2.400e+01	-1.529e-10	1.569e+11	-2.400e+01	-2.318e-09	1.036e+10
293.932	24.000	17.500	24.000	24.000	-2.400e+01	-1.043e-10	2.302e+11	-2.400e+01	-2.314e-09	1.037e+10
294.677	24.000	17.600	24.000	24.000	-2.400e+01	-1.524e-10	1.574e+11	-2.400e+01	-2.356e-09	1.019e+10
295.418	24.000	17.700	24.000	24.000	-2.400e+01	-1.302e-10	1.844e+11	-2.400e+01	-2.364e-09	1.015e+10
296.158	24.000	17.800	24.000	24.000	-2.400e+01	-1.636e-10	1.467e+11	-2.400e+01	-2.338e-09	1.027e+10
296.909	24.000	17.900	24.000	24.000	-2.400e+01	-1.372e-10	1.749e+11	-2.400e+01	-2.368e-09	1.014e+10
297.710	24.000	18.000	24.000	24.000	-2.400e+01	-1.409e-10	1.703e+11	-2.400e+01	-2.341e-09	1.025e+10
298.457	24.000	18.100	24.000	24.000	-2.400e+01	-1.689e-10	1.421e+11	-2.400e+01	-2.384e-09	1.007e+10
299.198	24.000	18.200	24.000	24.000	-2.400e+01	-1.266e-10	1.896e+11	-2.400e+01	-2.336e-09	1.028e+10
299.939	24.000	18.300	24.000	24.000	-2.400e+01	-1.608e-10	1.492e+11	-2.400e+01	-2.388e-09	1.005e+10
300.688	24.000	18.400	24.000	24.000	-2.400e+01	-1.905e-10	1.260e+11	-2.400e+01	-2.346e-09	1.023e+10
301.412	24.000	18.500	24.000	24.000	-2.400e+01	-1.975e-10	1.215e+11	-2.400e+01	-2.343e-09	1.024e+10
302.168	24.000	18.600	24.000	24.000	-2.400e+01	-1.655e-10	1.450e+11	-2.400e+01	-2.372e-09	1.012e+10
302.920	24.000	18.700	24.000	24.000	-2.400e+01	-1.455e-10	1.650e+11	-2.400e+01	-2.318e-09	1.035e+10
303.658	24.000	18.800	24.000	24.000	-2.400e+01	-1.671e-10	1.436e+11	-2.400e+01	-2.301e-09	1.043e+10
304.398	24.000	18.900	24.000	24.000	-2.400e+01	-1.958e-10	1.226e+11	-2.400e+01	-2.456e-09	9.774e+09
305.131	24.000	19.000	24.000	24.000	-2.400e+01	-1.938e-10	1.238e+11	-2.400e+01	-2.364e-09	1.015e+10
305.879	24.000	19.100	24.000	24.000	-2.400e+01	-1.823e-10	1.316e+11	-2.400e+01	-2.344e-09	1.024e+10
306.618	24.000	19.200	24.000	24.000	-2.400e+01	-1.711e-10	1.403e+11	-2.400e+01	-2.352e-09	1.020e+10
307.362	24.000	19.300	24.000	24.000	-2.400e+01	-1.893e-10	1.268e+11	-2.400e+01	-2.360e-09	1.017e+10
308.093	24.000	19.400	24.000	24.000	-2.400e+01	-1.975e-10	1.215e+11	-2.400e+01	-2.325e-09	1.032e+10
308.857	24.000	19.500	24.000	24.000	-2.400e+01	-1.375e-10	1.745e+11	-2.400e+01	-2.334e-09	1.028e+10
309.602	24.000	19.600	24.000	24.000	-2.400e+01	-1.785e-10	1.344e+11	-2.400e+01	-2.352e-09	1.021e+10
310.351	24.000	19.700	24.000	24.000	-2.400e+01	-1.898e-10	1.264e+11	-2.400e+01	-2.360e-09	1.017e+10
311.098	24.000	19.800	24.000	24.000	-2.400e+01	-2.066e-10	1.162e+11	-2.400e+01	-2.389e-09	1.005e+10
311.839	24.000	19.900	24.000	24.000	-2.400e+01	-1.790e-10	1.341e+11	-2.400e+01	-2.368e-09	1.013e+10
312.571	24.000	20.000	24.000	24.000	-2.400e+01	-1.705e-10	1.407e+11	-2.400e+01	-2.348e-09	1.022e+10
