time, s	APT pos, mm	APL pos, mm	APR pos, mm	APB pos, mm	TH1992B_1.VOLT1	TH1992B_1.CURR1	TH1992B_1.RES1	TH1992B_1.VOLT2	TH1992B_1.CURR2	TH1992B_1.RES2
208.304	-11.100	24.000	24.000	24.000	-2.400e+01	5.251e-10	-4.571e+10	-2.400e+01	-9.762e-10	2.459e+10
209.043	-11.200	24.000	24.000	24.000	-2.400e+01	4.945e-10	-4.854e+10	-2.400e+01	-9.496e-10	2.527e+10
209.784	-11.300	24.000	24.000	24.000	-2.400e+01	5.120e-10	-4.687e+10	-2.400e+01	-9.859e-10	2.434e+10
210.803	-11.400	24.000	24.000	24.000	-2.400e+01	5.306e-10	-4.523e+10	-2.400e+01	-9.672e-10	2.481e+10
211.548	-11.500	24.000	24.000	24.000	-2.400e+01	5.399e-10	-4.445e+10	-2.400e+01	-9.300e-10	2.581e+10
212.288	-11.600	24.000	24.000	24.000	-2.400e+01	5.557e-10	-4.319e+10	-2.400e+01	-9.875e-10	2.430e+10
213.034	-11.700	24.000	24.000	24.000	-2.400e+01	5.093e-10	-4.712e+10	-2.400e+01	-9.289e-10	2.584e+10
213.774	-11.800	24.000	24.000	24.000	-2.400e+01	5.378e-10	-4.462e+10	-2.400e+01	-9.554e-10	2.512e+10
214.525	-11.900	24.000	24.000	24.000	-2.400e+01	5.227e-10	-4.591e+10	-2.400e+01	-9.647e-10	2.488e+10
215.245	-12.000	24.000	24.000	24.000	-2.400e+01	4.893e-10	-4.905e+10	-2.400e+01	-9.875e-10	2.430e+10
215.984	-12.100	24.000	24.000	24.000	-2.400e+01	5.599e-10	-4.287e+10	-2.400e+01	-9.704e-10	2.473e+10
217.104	-12.200	24.000	24.000	24.000	-2.400e+01	5.528e-10	-4.342e+10	-2.400e+01	-9.473e-10	2.534e+10
217.874	-12.300	24.000	24.000	24.000	-2.400e+01	4.933e-10	-4.865e+10	-2.400e+01	-9.617e-10	2.495e+10
218.775	-12.400	24.000	24.000	24.000	-2.400e+01	5.145e-10	-4.665e+10	-2.400e+01	-9.405e-10	2.552e+10
219.525	-12.500	24.000	24.000	24.000	-2.400e+01	5.243e-10	-4.578e+10	-2.400e+01	-9.384e-10	2.558e+10
220.264	-12.600	24.000	24.000	24.000	-2.400e+01	5.029e-10	-4.772e+10	-2.400e+01	-9.803e-10	2.448e+10
221.004	-12.700	24.000	24.000	24.000	-2.400e+01	5.386e-10	-4.456e+10	-2.400e+01	-9.539e-10	2.516e+10
221.744	-12.800	24.000	24.000	24.000	-2.400e+01	5.572e-10	-4.307e+10	-2.400e+01	-9.874e-10	2.431e+10
222.525	-12.900	24.000	24.000	24.000	-2.400e+01	5.238e-10	-4.582e+10	-2.400e+01	-9.464e-10	2.536e+10
223.458	-13.000	24.000	24.000	24.000	-2.400e+01	5.627e-10	-4.265e+10	-2.400e+01	-9.809e-10	2.447e+10
224.498	-13.100	24.000	24.000	24.000	-2.400e+01	5.138e-10	-4.671e+10	-2.400e+01	-9.819e-10	2.444e+10
225.234	-13.200	24.000	24.000	24.000	-2.400e+01	5.809e-10	-4.132e+10	-2.400e+01	-9.522e-10	2.520e+10
225.956	-13.300	24.000	24.000	24.000	-2.400e+01	5.157e-10	-4.654e+10	-2.400e+01	-9.732e-10	2.466e+10
226.688	-13.400	24.000	24.000	24.000	-2.400e+01	5.187e-10	-4.627e+10	-2.400e+01	-1.001e-09	2.397e+10
227.417	-13.500	24.000	24.000	24.000	-2.400e+01	5.179e-10	-4.634e+10	-2.400e+01	-9.518e-10	2.522e+10
228.147	-13.600	24.000	24.000	24.000	-2.400e+01	5.097e-10	-4.708e+10	-2.400e+01	-9.631e-10	2.492e+10
228.878	-13.700	24.000	24.000	24.000	-2.400e+01	5.194e-10	-4.621e+10	-2.400e+01	-9.887e-10	2.427e+10
229.634	-13.800	24.000	24.000	24.000	-2.400e+01	5.594e-10	-4.291e+10	-2.400e+01	-9.691e-10	2.476e+10
230.427	-13.900	24.000	24.000	24.000	-2.400e+01	5.036e-10	-4.766e+10	-2.400e+01	-1.019e-09	2.354e+10
231.164	-14.000	24.000	24.000	24.000	-2.400e+01	5.206e-10	-4.610e+10	-2.400e+01	-9.852e-10	2.436e+10
231.904	-14.100	24.000	24.000	24.000	-2.400e+01	5.556e-10	-4.320e+10	-2.400e+01	-9.614e-10	2.496e+10
232.656	-14.200	24.000	24.000	24.000	-2.400e+01	5.166e-10	-4.645e+10	-2.400e+01	-9.700e-10	2.474e+10
233.394	-14.300	24.000	24.000	24.000	-2.400e+01	5.059e-10	-4.744e+10	-2.400e+01	-9.854e-10	2.436e+10
234.134	-14.400	24.000	24.000	24.000	-2.400e+01	5.425e-10	-4.424e+10	-2.400e+01	-9.616e-10	2.496e+10
235.054	-14.500	24.000	24.000	24.000	-2.400e+01	5.259e-10	-4.564e+10	-2.400e+01	-9.500e-10	2.526e+10
235.794	-14.600	24.000	24.000	24.000	-2.400e+01	4.943e-10	-4.855e+10	-2.400e+01	-9.773e-10	2.456e+10
236.543	-14.700	24.000	24.000	24.000	-2.400e+01	5.994e-10	-4.004e+10	-2.400e+01	-9.610e-10	2.498e+10
237.284	-14.800	24.000	24.000	24.000	-2.400e+01	5.503e-10	-4.361e+10	-2.400e+01	-9.762e-10	2.458e+10
238.045	-14.900	24.000	24.000	24.000	-2.400e+01	5.653e-10	-4.246e+10	-2.400e+01	-1.008e-09	2.381e+10
238.904	-15.000	24.000	24.000	24.000	-2.400e+01	5.358e-10	-4.479e+10	-2.400e+01	-9.796e-10	2.450e+10
